ID,Verified,Item Description,Item Type,Status,Alphabetical Sort,AutoFillVerified,AutoFillVerified1,Created,Created By,ItemDescriptionHTMLEncoded,Location,Modified,Modified By,Relationship,Title,Verification Source,Verified Alternates,VerifiedAlternatesHTMLEncoded,VerifiedHTMLEncoded,Encoded Absolute URL,Item Type1,Path,URL Path,Workflow Instance ID,Comments,File Type
87595,Aboriginal early-years tables,planning groups for pre-school Aboriginal learners,5;#Programs ? Initiatives,,Aboriginal early-years tables,,,10/6/2016,LASS\MBeninger,<div>planning groups for pre-school Aboriginal learners </div>,,9/12/2017,LASS\MBeninger,,Aboriginal early-years tables,http://uwcnvi.ca/web_documents/sb6_mount_waddington_posting_october2015.pdf,,<div></div>,<div>Aboriginal early-years tables </div>,,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/87595_.000;#87595,,,
87701,Academy of Indigenous Scholars,Okanagan college program for Indigenous students wishing to take greater control of their success,7;#Organizations,,Academyof Indigenous Scholars,,,10/11/2016,"Mattison, David",<div>Okanagan college program for Indigenous students wishing to take greater control of their success</div>,,9/11/2017,LASS\MBeninger,,Academy of Indigenous Scholars,http://www.okanagan.bc.ca/Student_Services/students/aboriginal/Academy_of_Indigenous_Scholars.html,,<div></div>,<div>Academy of Indigenous Scholars</div>,,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/87701_.000;#87701,,,
87722,ACCES Tabac,"program to reduce tax loss due to illegal tobacco, Quebec; ACCES means Actions concertées pour contrer les économies souterraines",5;#Programs ? Initiatives,,ACCESTabac,,,10/11/2016,"Mattison, David","<div>program to reduce tax loss due to illegal tobacco, Quebec; ACCES means Actions concertées pour contrer les économies souterraines</div>",,10/11/2016,"Mattison, David",,ACCES Tabac,http://www.securitepublique.gouv.qc.ca/police/phenomenes-criminels/fraude/acces-tabac.html,,<div></div>,<div>ACCES Tabac</div>,,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/87722_.000;#87722,,,
87934,Access to Information and Privacy Commissioner,New Brunswick parliamentary officer overseeing the application of rules governing access to information and the protection of privacy in the public and health care sectors,36;#People:Government ? legislature ? statutory officers employees,,Access to Information and Privacy Commissioner,,,1/12/2017,"Pocock, Steve",New Brunswick parliamentary officer overseeing the application of rules governing access to information and the protection of privacy in the public and health care sectors,,1/12/2017,"Pocock, Steve",,Access to Information and Privacy Commissioner,http://www.info-priv-nb.ca/,,,Access to Information and Privacy Commissioner,,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/87934_.000;#87934,,,
88067,Aboriginal emergency financial assistance fund,"supports Aboriginal students experiencing a short-term financial crisis


",5;#Programs ? Initiatives,,aboriginalemergency financial assistance fund,,,2/15/2017,"Hall, Mary Beth",<div>supports Aboriginal students experiencing a short-term financial crisis<br /><br /></div>,,9/12/2017,LASS\MBeninger,,Aboriginal emergency financial assistance fund,https://news.gov.bc.ca/factsheets/aboriginal-post-secondary-education-and-training-in-bc,,<div></div>,Aboriginal emergency financial assistance fund,,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/88067_.000;#88067,,,
88188,Aboriginal family healing court conference program (AFHCCP),based in New Westminster and launched Jan. 2017,5;#Programs ? Initiatives,,Aboriginal family healing court conference program (AFHCCP),,,2/20/2017,"Pocock, Steve",based in New Westminster and launched Jan. 2017,,9/12/2017,LASS\MBeninger,,Aboriginal family healing court conference program (AFHCCP),http://www.citynews.ca/2017/01/24/b-c-launches-aboriginal-family-court-pilot-to-reduce-indigenous-kids-in-care/,,<div></div>,Aboriginal family healing court conference program (AFHCCP),,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/88188_.000;#88188,,,
88237,Aboriginal policy and practice framework,developed by the Ministry of Children and Family Development,5;#Programs ? Initiatives,,Aboriginal policy and practice framework,,,2/22/2017,LASS\MBeninger,<div>developed by the Ministry of Children and Family Development</div>,,9/12/2017,LASS\MBeninger,,Aboriginal policy and practice framework,"https://news.gov.bc.ca/releases/2015CFD0039-001676

http://www2.gov.bc.ca/assets/gov/british-columbians-our-governments/multiculturalism-anti-racism/research-media-education/rom-2013-14-individual/07_mcfd.pdf
",,<div></div>,<div>Aboriginal policy and practice framework </div>,,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/88237_.000;#88237,,,
88287,"Abbotsford courthouse
",new courthouse in Abbotsford to be constructed within the city centre civic precinct,6;#Places:Physical infrastructure:Buildings ? landmarks,,Abbotsford courthouse,,,2/22/2017,"Pocock, Steve",<div>new courthouse in Abbotsford to be constructed within the city centre civic precinct</div>,,2/22/2017,"Pocock, Steve",,Abbotsford courthouse,https://news.gov.bc.ca/releases/2017JAG0003-000254,,<div></div>,Abbotsford courthouse <div></div>,,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/88287_.000;#88287,,,
88432,"Aamir, Fatima","with Equal Voice UBC


",1;#People,,"Aamir, Fatima",,,2/23/2017,"Hall, Mary Beth",<div>with Equal Voice UBC<br /><br /></div>,,2/23/2017,"Hall, Mary Beth",,"Aamir, Fatima",https://www.facebook.com/evubc/,,<div></div>,"Aamir, Fatima",,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/88432_.000;#88432,,,
88433,Abbotsford Tulip Festival,"annual event
",13;#Events ? Awards,,AbbotsfordTulip Festival,,,2/23/2017,"Hall, Mary Beth",<div>annual event<br /></div>,,2/23/2017,"Hall, Mary Beth",,Abbotsford Tulip Festival,"http://abbotsfordtulipfestival.ca/
",,<div></div>,Abbotsford Tulip Festival,,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/88433_.000;#88433,,,
88892,"Acharya, Rasika","board member, Vedic Hindu Cultural Society",1;#People,,"Acharya, Rasika",,,3/6/2017,"Pocock, Steve","<div>board member, Vedic Hindu Cultural Society</div>",,3/6/2017,"Pocock, Steve",,"Acharya, Rasika",http://www.hindumandirsurrey.com/about-us/board-council-members/,,<div></div>,"<div>Acharya, Rasika</div>",,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/88892_.000;#88892,,,
88984,Aboriginal custom adoption,a legally recognized adoption method in B.C.,16;#Technical ? Scientific Terms,,Aboriginal custom adoption,,,3/7/2017,LASS\MBeninger,<div>a legally recognized adoption method in B.C.</div>,,9/12/2017,LASS\MBeninger,,Aboriginal custom adoption,http://fns.bc.ca/pdf/Final-Report-of-Grand-Chief-Ed-John-re-Indig-Child-Welfare-in-BC-November-2016.pdf,,<div></div>,<div>Aboriginal custom adoption </div>,,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/88984_.000;#88984,,,
89014,A.T.A. Plumbing and Drain Cleaning Ltd.,"Coquitlam-based plumbing company


",7;#Organizations,,A.T.A.Plumbing and Drain Cleaning Ltd.,,,3/7/2017,"Hall, Mary Beth",<div>Coquitlam-based plumbing company<br /><br /></div>,,3/7/2017,"Hall, Mary Beth",,A.T.A. Plumbing and Drain Cleaning Ltd.,http://business.tricitieschamber.com/list/member/a-t-a-plumbing-drain-cleaning-ltd-coquitlam-2482,,<div></div>,<div>A.T.A. Plumbing and Drain Cleaning Ltd. </div>,,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/89014_.000;#89014,,,
89037,accompany to hunt permit,,16;#Technical ? Scientific Terms,,accompany to hunt permit,,,3/7/2017,"Pocock, Steve",<div></div>,,10/10/2017,LASS\MBeninger,,accompany to hunt permit,http://www.frontcounterbc.gov.bc.ca/guides/fish-wildlife/accompany-to-hunt/overview/,,<div></div>,<div>accompany to hunt permit</div>,,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/89037_.000;#89037,,,
89110,A.A.A.M. v. Director of Adoption,"court of appeal for B.C.


",48;#Works,,A.A.A.M.v. Director of Adoption,,,3/8/2017,"Hall, Mary Beth",<div>court of appeal for B.C.<br /><br /></div>,,3/8/2017,"Hall, Mary Beth",,A.A.A.M. v. Director of Adoption,http://www.courts.gov.bc.ca/jdb-txt/ca/17/00/2017BCCA0027.htm,,<div></div>,<em>A.A.A.M. v. Director of Adoption</em>,,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/89110_.000;#89110,,,
89236,ACCESS Youth Outreach Services Society,,7;#Organizations,,ACCESS Youth Outreach Services Society,,,3/13/2017,"Pocock, Steve",<div></div>,,3/13/2017,"Pocock, Steve",,ACCESS Youth Outreach Services Society,http://pocofoundation.com/project/access-youth-outreach-services-society/,,<div></div>,<div>ACCESS Youth Outreach Services Society</div>,,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/89236_.000;#89236,,,
89382,"Abram, Bonnie",resident of 16 Mile,1;#People,,"Abram, Bonnie",,,3/15/2017,LASS\MBeninger,<div>resident of 16 Mile</div>,,9/6/2017,LASS\EPedersen,,"Abram, Bonnie",https://www.myalternatives.ca/falkland/obituaries/2016-abram-arthur-william,,<div></div>,"<div>Abram, Bonnie </div>",,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/89382_.000;#89382,,ALT Murray,
89383,"Abram, Murray","resident of 16 Mile
",1;#People,,"Abram, Murray",,,3/15/2017,LASS\MBeninger,resident of 16 Mile  <div></div>,,9/6/2017,LASS\EPedersen,,"Abram, Murray",https://www.myalternatives.ca/falkland/obituaries/2016-abram-arthur-william,,<div></div>,"<div>Abram, Murray </div>",,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/89383_.000;#89383,,ALT Bonnie Abram,
89459,"Abma, Deb","manager, fund development, Take a Hike Foundation",1;#People,,"Abma, Deb",,,3/16/2017,"Pocock, Steve","<div>manager, fund development, Take a Hike Foundation</div>",,3/16/2017,"Pocock, Steve",,"Abma, Deb",http://www.takeahikefoundation.org/en/foundation/team,,<div></div>,"<div>Abma, Deb</div>",,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/89459_.000;#89459,,,
89694,"Academy Award for Best Animated Feature
",,13;#Events ? Awards,,Academy Award for Best Animated Feature,,,6/27/2017,"Pocock, Steve",<div></div>,,6/27/2017,"Pocock, Steve",,Academy Award for Best Animated Feature,http://www.imdb.com/title/tt2948356/,,<div></div>,Academy Award for Best Animated Feature <div></div>,,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/89694_.000;#89694,,,
90112,"Aboriginal (n., adj.)","First Peoples in Australia and North America; as in Australian Aboriginal, Aboriginal rights, Aboriginal peoples, non-Aboriginal, an Aboriginal inhabitant",46;#Style,New,Aboriginal,,,9/13/2017,LASS\LBernard,"<div>First Peoples in Australia and North America; <em>as in</em> Australian Aboriginal, Aboriginal rights, Aboriginal peoples, non-Aboriginal, an Aboriginal inhabitant</div>",,9/13/2017,LASS\LBernard,,"Aboriginal (n., adj.)","ETL -- COD, Random, government sources",,<div></div>,"<div><strong>Aboriginal </strong>(n., adj.)</div>",,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/90112_.000;#90112,,,
90631,AC&D Insurance Services,in Quesnel,7;#Organizations,,AC&D Insurance Services,,,10/2/2017,"Pocock, Steve",<div>in Quesnel</div>,,10/2/2017,"Pocock, Steve",,AC&D Insurance Services,http://www.insurebc.ca/insurance-brokers/acd-insurance-services-quesnel/,,<div></div>,<div>AC&amp;D Insurance Services</div>,,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/90631_.000;#90631,,,
90643,Abbotsford Sports Hall of Fame,"to acknowledge, recognize and honour local athletes",7;#Organizations,,Abbotsford Sports Hall of Fame,,,10/2/2017,"Pocock, Steve","<div>to acknowledge, recognize and honour local athletes</div>",,2/13/2018,"Mattison, David",,Abbotsford Sports Hall of Fame,http://www.abbysportshalloffame.ca/index.php.html,,<div></div>,<div>Abbotsford Sports Hall of Fame</div>,,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/90643_.000;#90643,,,
90649,Aboriginal Mother Centre Society,dedicated to moving mothers and children at risk off the streets,7;#Organizations,,AboriginalMother Centre Society,,,10/2/2017,LASS\MBeninger,<div>dedicated to moving mothers and children at risk off the streets</div>,,10/2/2017,LASS\MBeninger,,Aboriginal Mother Centre Society,http://www.aboriginalmothercentre.ca/about-amcs.html,,<div></div>,<div>Aboriginal Mother Centre Society </div>,,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/90649_.000;#90649,,,
90925,Aboriginal skills training development fund,program available to communities affected by potential LNG development,5;#Programs ? Initiatives,,Aboriginal skills training development fund,,,10/6/2017,LASS\MBeninger,<div>program available to communities affected by potential LNG development </div>,,10/6/2017,LASS\MBeninger,,Aboriginal skills training development fund,http://bcafn.ca/resource/aboriginal-skills-training-development-fund/,,<div></div>,<div>Aboriginal skills training development fund </div>,,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/90925_.000;#90925,,,
91549,"Above and Beyond Awards
","recognizes people who responded to wildfires and floods
",13;#Events ? Awards,,Aboveand Beyond Awards,,,10/18/2017,LASS\MBeninger,recognizes people who responded to wildfires and floods  <div></div>,,10/18/2017,LASS\MBeninger,,Above and Beyond Awards,"https://news.gov.bc.ca/releases/2017PREM0101-001748
",,<div></div>,Above and Beyond Awards  <div></div>,,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/91549_.000;#91549,,,
91852,Access North Project,led by Pat Harris for Spinal Cord Injury B.C.,5;#Programs ? Initiatives,,Access North Project,,,10/26/2017,LASS\MBeninger,<div>led by Pat Harris for Spinal Cord Injury B.C.</div>,,10/26/2017,LASS\MBeninger,,Access North Project,"https://sci-bc.ca/team/pat-harris/
",,<div></div>,<div>Access North Project </div>,,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/91852_.000;#91852,,,
92292,ACE Electoral Knowledge Network,formerly the Administration and Cost of Elections (ACE) Project,7;#Organizations,,ACEElectoral Knowledge Network,,,11/3/2017,LASS\MBeninger,<div>formerly the Administration and Cost of Elections (ACE) Project</div>,,11/3/2017,LASS\MBeninger,,ACE Electoral Knowledge Network,"http://aceproject.org/about-en
",,<div></div>,<div>ACE Electoral Knowledge Network </div>,,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/92292_.000;#92292,,,
92297,Abacus Data,Canadian polling and market research firm based in Ottawa,7;#Organizations,,AbacusData,,,11/3/2017,LASS\MBeninger,<div>Canadian polling and market research firm based in Ottawa</div>,,11/3/2017,LASS\MBeninger,,Abacus Data,"http://abacusdata.ca/

http://www.broadbentinstitute.ca/canadian_electoral_reform
",,<div></div>,<div>Abacus Data </div>,,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/92297_.000;#92297,,,
92392,Aboriginal Veterans Day,commemorated on Nov. 8,13;#Events ? Awards,,Aboriginal Veterans Day,,,11/6/2017,LASS\MBeninger,<div>commemorated on Nov. 8 </div>,,11/6/2017,LASS\MBeninger,,Aboriginal Veterans Day,http://www.veterans.gc.ca/eng/remembrance/those-who-served/indigenous-veterans,,<div></div>,<div>Aboriginal Veterans Day </div>,,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/92392_.000;#92392,,,
92606,Aboriginal Financial Officers Association of British Columbia (AFOABC or BC AFOA),,28;#Organizations:First Nations organizations,,AboriginalFinancial Officers Association of British Columbia (AFOABC or BC AFOA),,,11/9/2017,"Mattison, David",<div></div>,,11/9/2017,"Mattison, David",,Aboriginal Financial Officers Association of British Columbia (AFOABC or BC AFOA),"https://fnbc.info/org/aboriginal-financial-officers-association-bc

https://fnfmb.com/about/leadership-team","
",<div><br />&nbsp;</div>,<div>Aboriginal Financial Officers Association of British Columbia (AFOABC or BC AFOA)</div>,,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/92606_.000;#92606,,,
93033,aboriginal nations education division (ANED),within Greater Victoria School District (GVSD) to prioritize improved educational outcomes for Aboriginal learners,7;#Organizations,,aboriginalnations education division (ANED),,,11/28/2017,"Mattison, David",<div>within Greater Victoria School District (GVSD) to prioritize improved educational outcomes for Aboriginal learners</div>,,11/28/2017,"Mattison, David",,aboriginal nations education division (ANED),https://www.sd61.bc.ca/programs/aboriginal-nations/,"
",<div>&nbsp;<br /></div>,<div>aboriginal nations education division (ANED)</div>,,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/93033_.000;#93033,,,
93367,"à vous 
","French for ""to you""
",17;#Non-English Words ? Phrases,,à vous,,,1/26/2018,"Farahzadeh, Niloo",French for &quot;to you&quot; <div></div>,,1/26/2018,"Farahzadeh, Niloo",,à vous,https://www.google.ca/search?ei=nJFrWs6pEMeWjwOLg6iwCQ&q=%C3%A0+vous+translate&oq=%C3%A0+vous+translate&gs_l=psy-ab.3..0i22i30k1l6j0i22i10i30k1l2j0i22i30k1j0i22i10i30k1.36764.38531.0.38700.10.10.0.0.0.0.129.738.8j2.10.0....0...1c.1.64.psy-ab..0.10.728...0j0i19k1j0i22i30i19k1.0.eycfM1oa4pA,,<div></div>,<em>à vous </em> <div></div>,,0,sites/hansard/Lists/NamesTerms,sites/hansard/Lists/NamesTerms/93367_.000;#93367,,,
